SPARKH,04,NYU LANGONE MEDICAL CENTER,20150915-113500,Sample 123-456-7890,NYU LANGONE MEDICAL CENTER,2.0,20150901,,
D,NYU Langone Health System,47-2613531,407141,GS1,407141,GS1,407141,GS1,001,12,100000058,100000058,,Patricia,,Rodgers,3034 Adam Harbor,Suite 632, ,"Ashleyberg,",MN,75523,US,U,19710603,M,Q, , , , , , ,Patricia.Rodgers@example.org,,20150915,E,594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20010713,20010713,R,A,20010713,L,12,18,,74246.24,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,1,,,,,
D,NYU School of Medicine,13-5562309,151579,GS1,151579,GS1,151579,GS1,001,12,100000059,100000059,,Randall,,Thomas,001 Green Bridge,Apt. 489, ,"Allenborough,",DC,88179,US,U,19711113,M,M, , , , , , ,Randall.Thomas@example.org,,20150915,F,284.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,20050828,20050828,R,N,20050828,F,12,14,,79763.14,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,1,,,,,
D,NYU School of Medicine,13-5562309,403401,GA1,403401,GA1,403401,GA1,001,12,100000060,100000060,,Michael,,Flores,95124 Martin Estates,Suite 414, ,"Port Micheleview,",NV,73074,US,U,19730821,M,M, , , , , , ,Michael.Flores@example.org,,20150915,E,119.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,20030608,20030608,L,F,20030608,P,12,16,,88901.64,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,4,,,,,
D,NYU Langone Health System,47-2613531,151576,GS1,151576,GS1,151576,GS1,001,12,100000061,100000061,,Evan,,Hughes,6475 Jordan Walks,Suite 528, ,"Castroburgh,",WA,25738,US,U,19701007,M,P, , , , , , ,Evan.Hughes@example.org,,20150915,F,490.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000307,20000307,P,U,20000307,T,12,19,,96169.63,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,2,,,,,
D,NYU Langone Health System,47-2613531,151576,GS1,151576,GS1,151576,GS1,001,12,100000062,100000062,,Chelsea,,Reynolds,072 Christine Forest, , ,"Shanefort,",ID,13464,US,U,19720624,M,Q, , , , , , ,Chelsea.Reynolds@example.org,,20150915,E,662.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040206,20040206,R,,20040206,P,12,15,,69896.48,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,1,,,,,
D,NYU Hospitals Center,13-3971298,151562,GA1,151562,GA1,151562,GA1,001,12,100000063,100000063,,Elizabeth,,Jensen,679 Amy Freeway,Suite 817, ,"Brettbury,",RI,82217,US,U,19720610,M,S, , , , , , ,Elizabeth.Jensen@example.org,,20150915,F,617.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040828,20040828,P,V,20040828,T,12,15,,86357.73,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,4,,,,,
D,NYU Hospitals Center,13-3971298,407141,GA1,407141,GA1,407141,GA1,001,12,100000064,100000064,,Karen,,Jones,706 Brenda Falls,Apt. 607, ,"New Vanessahaven,",NY,08416,US,U,19730112,F,S, , , , , , ,Karen.Jones@example.org,,20150915,E,685.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,20001217,20001217,P,,20001217,T,12,19,,90365.59,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,1,,,,,
D,NYU School of Medicine,13-5562309,407141,GS1,407141,GS1,407141,GS1,001,12,100000065,100000065,,Margaret,,Wright,630 Luis Crescent,Apt. 664, ,"East Jeremy,",ID,12163,US,U,19730629,F,Q, , , , , , ,Margaret.Wright@example.org,,20150915,E,417.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,20001014,20001014,E,V,20001014,L,12,19,,118494.78,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,2,,,,,
D,NYU Langone Health System,47-2613531,407140,GA1,407140,GA1,407140,GA1,001,12,100000066,100000066,,Tammy,,Petersen,78687 Ashley Mission,Apt. 243, ,"Larsonberg,",MS,51749,US,U,19700420,M,S, , , , , , ,Tammy.Petersen@example.org,,20150915,E,491.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040511,20040511,T,P,20040511,P,12,15,,62350.45,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,2,,,,,
D,NYU School of Medicine,13-5562309,151579,GS1,151579,GS1,151579,GS1,001,12,100000067,100000067,,David,,Glover,59533 Wells Walks,Suite 724, ,"Jonathanberg,",NY,40448,US,U,19700131,M,M, , , , , , ,David.Glover@example.org,,20150915,F,317.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000427,20000427,D,,20000427,L,12,19,,128911.6,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,2,,,,,
D,NYU Langone Health System,47-2613531,403401,GS1,403401,GS1,403401,GS1,001,12,100000068,100000068,,Courtney,,Ellis,USS Johnson, , ,FPO,AE,42531,US,U,19721002,F,S, , , , , , ,Courtney.Ellis@example.org,,20150915,E,806.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,20031111,20031111,D,N,20031111,F,12,16,,114184.27,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,2,,,,,
D,NYU Langone Health System,47-2613531,151562,GA1,151562,GA1,151562,GA1,001,12,100000069,100000069,,Claire,,Green,583 Gordon Corners, , ,"Amyshire,",AZ,19383,US,U,19711016,M,Q, , , , , , ,Claire.Green@example.org,,20150915,F,207.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040822,20040822,L,,20040822,P,12,15,,104200.55,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,2,,,,,
D,NYU Langone Health System,47-2613531,403401,GS1,403401,GS1,403401,GS1,001,12,100000070,100000070,,Frank,,Ballard,8683 Beth Fort,Suite 971, ,"East Emily,",TN,59223,US,U,19710404,M,Q, , , , , , ,Frank.Ballard@example.org,,20150915,F,476.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,20011017,20011017,E,A,20011017,F,12,18,,136441.93,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,2,,,,,
D,NYU School of Medicine,13-5562309,151562,GA1,151562,GA1,151562,GA1,001,12,100000071,100000071,,Felicia,,Cohen,668 Jenny Fork,Suite 615, ,"Zacharyborough,",NH,28695,US,U,19731204,F,M, , , , , , ,Felicia.Cohen@example.org,,20150915,E,153.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040822,20040822,D,V,20040822,L,12,15,,78425.81,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,2,,,,,
D,NYU Langone Health System,47-2613531,407141,GS1,407141,GS1,407141,GS1,001,12,100000072,100000072,,Juan,,Moreno,92652 Vincent Junctions,Apt. 606, ,"Velezborough,",TX,96191,US,U,19710312,M,Q, , , , , , ,Juan.Moreno@example.org,,20150915,F,549.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,20030417,20030417,L,,20030417,T,12,16,,106362.19,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,4,,,,,
D,NYU Langone Health System,47-2613531,407140,GS1,407140,GS1,407140,GS1,001,12,100000073,100000073,,Nicole,,Jackson,96600 Warren Locks, , ,"Nelsontown,",KS,74001,US,U,19710929,M,Q, , , , , , ,Nicole.Jackson@example.org,,20150915,F,164.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,20041230,20041230,R,R,20041230,T,12,15,,111747.37,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,2,,,,,
D,NYU School of Medicine,13-5562309,407140,GA1,407140,GA1,407140,GA1,001,12,100000074,100000074,,Samuel,,Johnson,888 Nicole Harbors, , ,"North Logan,",WI,02098,US,U,19701108,M,Q, , , , , , ,Samuel.Johnson@example.org,,20150915,E,430.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,20050316,20050316,E,,20050316,F,12,14,,69508.27,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,2,,,,,
D,NYU School of Medicine,13-5562309,407140,GS1,407140,GS1,407140,GS1,001,12,100000075,100000075,,Michelle,,Thomas,USNV Anderson, , ,FPO,AE,32501,US,U,19701120,F,S, , , , , , ,Michelle.Thomas@example.org,,20150915,E,154.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,20020809,20020809,E,O,20020809,F,12,17,,105782.46,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,1,,,,,
D,NYU Hospitals Center,13-3971298,151562,GA1,151562,GA1,151562,GA1,001,12,100000076,100000076,,Teresa,,Martinez,1691 Hoffman Fords, , ,"Harrisonside,",IL,35491,US,U,19710329,F,Q, , , , , , ,Teresa.Martinez@example.org,,20150915,E,790.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,20051110,20051110,E,,20051110,P,12,14,,78502.1,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,2,,,,,
D,NYU Langone Health System,47-2613531,403400,GA1,403400,GA1,403400,GA1,001,12,100000077,100000077,,Jennifer,,Atkins,6282 Mendoza Via,Apt. 227, ,"Holmesstad,",LA,62205,US,U,19710114,M,P, , , , , , ,Jennifer.Atkins@example.org,,20150915,F,796.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,20010618,20010618,P,,20010618,F,12,18,,75755.21,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,4,,,,,
D,NYU Langone Health System,47-2613531,403401,GA1,403401,GA1,403401,GA1,001,12,100000078,100000078,,Walter,,Jennings,492 Joseph Port, , ,"Taylorstad,",ME,95776,US,U,19700616,M,Q, , , , , , ,Walter.Jennings@example.org,,20150915,E,129.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,20031211,20031211,L,R,20031211,F,12,16,,110376.9,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,2,,,,,
D,NYU Langone Health System,47-2613531,407141,GS1,407141,GS1,407141,GS1,001,12,100000079,100000079,,Catherine,,Chen,895 Martinez Tunnel,Suite 966, ,"West Jessicafort,",OH,18800,US,U,19700906,F,P, , , , , , ,Catherine.Chen@example.org,,20150915,E,460.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000920,20000920,R,E,20000920,L,12,19,,110093.98,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,2,,,,,
D,NYU Langone Health System,47-2613531,403400,GA1,403400,GA1,403400,GA1,001,12,100000080,100000080,,Andrew,,Bryant,93592 Brenda Knoll,Apt. 864, ,"West Cory,",VA,47262,US,U,19701001,F,Q, , , , , , ,Andrew.Bryant@example.org,,20150915,F,444.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,20020417,20020417,P,V,20020417,T,12,17,,69710.9,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,1,,,,,
D,NYU Hospitals Center,13-3971298,151562,GS1,151562,GS1,151562,GS1,001,12,100000081,100000081,,Kathleen,,Mcdonald,576 Larry Junctions, , ,"East Jamieborough,",RI,93041,US,U,19700712,M,Q, , , , , , ,Kathleen.Mcdonald@example.org,,20150915,E,211.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,20011111,20011111,L,R,20011111,T,12,18,,65246.46,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,1,,,,,
D,NYU Hospitals Center,13-3971298,403400,GS1,403400,GS1,403400,GS1,001,12,100000082,100000082,,Madeline,,Hill,720 Carter Rue,Apt. 556, ,"Juarezmouth,",FL,69126,US,U,19730325,F,M, , , , , , ,Madeline.Hill@example.org,,20150915,F,404.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,20051210,20051210,P,,20051210,L,12,14,,105745.5,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,1,,,,,
D,NYU School of Medicine,13-5562309,407140,GS1,407140,GS1,407140,GS1,001,12,100000083,100000083,,Alyssa,,Evans,2447 Webster Dale, , ,"Danachester,",SC,74782,US,U,19701230,F,P, , , , , , ,Alyssa.Evans@example.org,,20150915,F,122.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000501,20000501,R,N,20000501,L,12,19,,127790.16,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,1,,,,,
D,NYU Hospitals Center,13-3971298,403400,GS1,403400,GS1,403400,GS1,001,12,100000084,100000084,,Lori,,Moreno,Unit 3465,Box 1021, ,DPO,AA,49827,US,U,19710915,F,M, , , , , , ,Lori.Moreno@example.org,,20150915,E,147.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000702,20000702,D,R,20000702,T,12,19,,50844.77,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,2,,,,,
D,NYU School of Medicine,13-5562309,403400,GS1,403400,GS1,403400,GS1,001,12,100000085,100000085,,Brandon,,Berry,08501 Christina Tunnel, , ,"Crystalbury,",HI,08858,US,U,19720326,F,P, , , , , , ,Brandon.Berry@example.org,,20150915,E,745.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,20031113,20031113,P,I,20031113,P,12,16,,77961.27,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,4,,,,,
D,NYU Langone Health System,47-2613531,403401,GS1,403401,GS1,403401,GS1,001,12,100000086,100000086,,Kristen,,Shaw,804 James Light,Suite 537, ,"New Jason,",MI,68057,US,U,19721020,F,M, , , , , , ,Kristen.Shaw@example.org,,20150915,F,340.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,20010429,20010429,T,O,20010429,L,12,18,,59437.44,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,2,,,,,
D,NYU Langone Health System,47-2613531,151576,GA1,151576,GA1,151576,GA1,001,12,100000087,100000087,Mrs.,Colleen,,Meyer,Unit 8415,Box 5371, ,DPO,AE,95855,US,U,19730630,M,Q, , , , , , ,Colleen.Meyer@example.org,,20150915,E,552.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,20020418,20020418,P,,20020418,T,12,17,,67250.85,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,4,,,,,
D,NYU Hospitals Center,13-3971298,403401,GS1,403401,GS1,403401,GS1,001,12,100000088,100000088,,Christopher,,Orozco,5276 Smith Throughway, , ,"Shannonland,",NE,62383,US,U,19721206,F,M, , , , , , ,Christopher.Orozco@example.org,,20150915,E,835.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,20010326,20010326,P,O,20010326,P,12,18,,61265.89,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,1,,,,,
D,NYU School of Medicine,13-5562309,403401,GS1,403401,GS1,403401,GS1,001,12,100000089,100000089,,Joseph,,Garcia,376 Shepard Fork, , ,"Robinville,",CO,38995,US,U,19720108,F,P, , , , , , ,Joseph.Garcia@example.org,,20150915,F,141.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,20030204,20030204,E,N,20030204,F,12,16,,105093.06,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,2,,,,,
D,NYU Hospitals Center,13-3971298,151579,GS1,151579,GS1,151579,GS1,001,12,100000090,100000090,,Alexandra,,Nielsen,5142 Steven Pass,Apt. 304, ,"New Ericahaven,",MI,35761,US,U,19710420,F,Q, , , , , , ,Alexandra.Nielsen@example.org,,20150915,F,655.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,20050823,20050823,T,,20050823,T,12,14,,76504.32,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,1,,,,,
D,NYU Langone Health System,47-2613531,151562,GA1,151562,GA1,151562,GA1,001,12,100000091,100000091,,Jonathan,,Ramirez,1045 Joshua Vista,Suite 356, ,"Littleshire,",VA,24418,US,U,19730607,F,M, , , , , , ,Jonathan.Ramirez@example.org,,20150915,F,866.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000214,20000214,P,O,20000214,T,12,19,,57936.26,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,4,,,,,
D,NYU Langone Health System,47-2613531,403401,GA1,403401,GA1,403401,GA1,001,12,100000092,100000092,Dr.,Amy,,Ramos,5880 Campbell Route,Apt. 959, ,"North Vickie,",WA,94301,US,U,19701109,F,P, , , , , , ,Amy.Ramos@example.org,,20150915,F,511.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000817,20000817,L,U,20000817,P,12,19,,65288.27,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,1,,,,,
D,NYU Hospitals Center,13-3971298,151576,GA1,151576,GA1,151576,GA1,001,12,100000093,100000093,,Heidi,,Peterson,"PSC 4495,",Box 5815, ,APO,AA,76041,US,U,19720620,F,P, , , , , , ,Heidi.Peterson@example.org,,20150915,E,801.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,20030622,20030622,T,N,20030622,F,12,16,,127163.73,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,4,,,,,
D,NYU School of Medicine,13-5562309,407140,GS1,407140,GS1,407140,GS1,001,12,100000094,100000094,,Kimberly,,Li,118 Mendez Square, , ,"West Cherylborough,",MI,85091,US,U,19730312,M,P, , , , , , ,Kimberly.Li@example.org,,20150915,E,814.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,20030309,20030309,P,,20030309,P,12,16,,98932.12,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,2,,,,,
D,NYU Langone Health System,47-2613531,151579,GS1,151579,GS1,151579,GS1,001,12,100000095,100000095,,Jessica,,Cooper,USCGC Gibson, , ,FPO,AE,51646,US,U,19720814,M,M, , , , , , ,Jessica.Cooper@example.org,,20150915,E,142.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,20041119,20041119,D,R,20041119,T,12,15,,53248.04,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,2,,,,,
D,NYU Langone Health System,47-2613531,151579,GA1,151579,GA1,151579,GA1,001,12,100000096,100000096,,Christopher,,Conley,899 Gutierrez Parks,Apt. 818, ,"Kingberg,",WV,44132,US,U,19721211,M,S, , , , , , ,Christopher.Conley@example.org,,20150915,F,362.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,20020812,20020812,P,N,20020812,P,12,17,,77728.66,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,2,,,,,
D,NYU Langone Health System,47-2613531,151579,GS1,151579,GS1,151579,GS1,001,12,100000097,100000097,,Mary,,Chan,9924 Brandt Pines, , ,"Johnsonburgh,",ID,85161,US,U,19710421,M,Q, , , , , , ,Mary.Chan@example.org,,20150915,E,364.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,20010115,20010115,P,P,20010115,F,12,18,,93699.58,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,2,,,,,
D,NYU Langone Health System,47-2613531,151576,GA1,151576,GA1,151576,GA1,001,12,100000098,100000098,,Alex,,Jones,USNS Mccormick, , ,FPO,AP,19250,US,U,19700708,M,P, , , , , , ,Alex.Jones@example.org,,20150915,F,379.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,20030111,20030111,L,A,20030111,L,12,16,,62138.51,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,1,,,,,
D,NYU Hospitals Center,13-3971298,403401,GA1,403401,GA1,403401,GA1,001,12,100000099,100000099,,Gregory,,Powell,114 Dawn Well,Apt. 072, ,"East Angela,",OK,65105,US,U,19720429,F,Q, , , , , , ,Gregory.Powell@example.org,,20150915,F,732.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,20041212,20041212,P,,20041212,P,12,15,,99769.44,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,2,,,,,
SPARKTR,101,44984.7, , 
