SPARKH,04,NYU LANGONE MEDICAL CENTER,20150915-113500,Sample 123-456-7890,NYU LANGONE MEDICAL CENTER,2.0,20150901,,
D,NYU School of Medicine,13-5562309,403401,GA1,403401,GA1,403401,GA1,001,12,100000058,100000058,,Christopher,,Williams,0251 Emily Fork, , ,"New Noah,",WI,18996,US,U,19710328,F,M, , , , , , ,Christopher.Williams@example.org,,20150915,E,506.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040609,20040609,L,E,20040609,L,12,15,,66592.6,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,4,,,,,
D,NYU School of Medicine,13-5562309,151579,GS1,151579,GS1,151579,GS1,001,12,100000059,100000059,,Mark,,Lee,46557 Melendez Heights,Suite 234, ,"West Daniel,",NE,15343,US,U,19701120,F,S, , , , , , ,Mark.Lee@example.org,,20150915,E,183.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,20020711,20020711,E,V,20020711,F,12,17,,95990.85,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,1,,,,,
D,NYU Hospitals Center,13-3971298,407141,GS1,407141,GS1,407141,GS1,001,12,100000060,100000060,,Tiffany,,Turner,574 Morton Gateway, , ,"Amyport,",RI,35437,US,U,19720517,F,S, , , , , , ,Tiffany.Turner@example.org,,20150915,E,564.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040410,20040410,D,N,20040410,P,12,15,,105881.04,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,4,,,,,
D,NYU Hospitals Center,13-3971298,403401,GA1,403401,GA1,403401,GA1,001,12,100000061,100000061,,Tanya,,Heath,7226 Poole Tunnel,Apt. 307, ,"New Margaret,",MI,39179,US,U,19730204,M,M, , , , , , ,Tanya.Heath@example.org,,20150915,F,511.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,20051210,20051210,T,R,20051210,L,12,14,,106389.84,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,4,,,,,
D,NYU Langone Health System,47-2613531,407140,GS1,407140,GS1,407140,GS1,001,12,100000062,100000062,,Sandra,,Mcdaniel,481 Linda Lane, , ,"Margarettown,",AK,47110,US,U,19731017,F,P, , , , , , ,Sandra.Mcdaniel@example.org,,20150915,F,418.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,20031206,20031206,D,U,20031206,P,12,16,,127386.62,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,2,,,,,
D,NYU Langone Health System,47-2613531,151579,GS1,151579,GS1,151579,GS1,001,12,100000063,100000063,,Tammy,,Brown,12477 Kerri Corner, , ,"South Tiffanyland,",RI,73812,US,U,19700310,M,Q, , , , , , ,Tammy.Brown@example.org,,20150915,E,592.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,20041003,20041003,D,I,20041003,P,12,15,,58979.76,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,2,,,,,
D,NYU Langone Health System,47-2613531,151562,GS1,151562,GS1,151562,GS1,001,12,100000064,100000064,,Aaron,,Wolfe,057 James Spurs,Apt. 739, ,"Timothyton,",LA,57945,US,U,19700318,M,Q, , , , , , ,Aaron.Wolfe@example.org,,20150915,E,146.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,20020515,20020515,P,N,20020515,L,12,17,,61844.19,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,4,,,,,
D,NYU Langone Health System,47-2613531,403401,GA1,403401,GA1,403401,GA1,001,12,100000065,100000065,,Jacob,,Brooks,353 Charles Road, , ,"Brandonmouth,",WA,67242,US,U,19730211,F,M, , , , , , ,Jacob.Brooks@example.org,,20150915,E,383.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,20030119,20030119,T,,20030119,P,12,16,,80079.73,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,1,,,,,
D,NYU Langone Health System,47-2613531,407141,GA1,407141,GA1,407141,GA1,001,12,100000066,100000066,,Danielle,,Russell,529 Matthew Inlet,Apt. 227, ,"South Danielmouth,",NE,83798,US,U,19700313,M,Q, , , , , , ,Danielle.Russell@example.org,,20150915,F,677.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,20021117,20021117,P,P,20021117,P,12,17,,137236.21,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,4,,,,,
D,NYU Hospitals Center,13-3971298,151579,GA1,151579,GA1,151579,GA1,001,12,100000067,100000067,,Christina,,Smith,83119 John Mission, , ,"Lopezstad,",AR,19778,US,U,19700718,M,M, , , , , , ,Christina.Smith@example.org,,20150915,E,637.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,20011130,20011130,L,,20011130,F,12,18,,104635.69,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,4,,,,,
D,NYU Langone Health System,47-2613531,403401,GA1,403401,GA1,403401,GA1,001,12,100000068,100000068,,Crystal,,Kelly,955 Lauren Pine,Apt. 757, ,"North Margaretville,",IA,96914,US,U,19720916,M,Q, , , , , , ,Crystal.Kelly@example.org,,20150915,F,625.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,20001011,20001011,P,,20001011,T,12,19,,72845.68,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,4,,,,,
D,NYU Hospitals Center,13-3971298,403400,GA1,403400,GA1,403400,GA1,001,12,100000069,100000069,,Lisa,,Hall,20768 Murray Mountain, , ,"East Catherine,",DE,30102,US,U,19701214,F,S, , , , , , ,Lisa.Hall@example.org,,20150915,E,712.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,20041010,20041010,R,N,20041010,T,12,15,,122394.6,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,4,,,,,
D,NYU School of Medicine,13-5562309,151579,GA1,151579,GA1,151579,GA1,001,12,100000070,100000070,,Rita,,Mills,58025 Jacqueline Common, , ,"Lake Ronaldbury,",WA,04798,US,U,19720920,M,S, , , , , , ,Rita.Mills@example.org,,20150915,F,220.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,20020612,20020612,E,P,20020612,P,12,17,,104600.58,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,4,,,,,
D,NYU School of Medicine,13-5562309,151579,GS1,151579,GS1,151579,GS1,001,12,100000071,100000071,,Michael,,Brown,209 Johnathan Grove,Suite 514, ,"West Shaneville,",ID,67526,US,U,19730521,F,S, , , , , , ,Michael.Brown@example.org,,20150915,F,349.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040722,20040722,T,,20040722,T,12,15,,73907.99,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,4,,,,,
D,NYU Langone Health System,47-2613531,407141,GA1,407141,GA1,407141,GA1,001,12,100000072,100000072,,Walter,,Hernandez,9455 Adams Path, , ,"Lake Marc,",FL,91433,US,U,19700601,F,Q, , , , , , ,Walter.Hernandez@example.org,,20150915,F,521.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040815,20040815,D,R,20040815,P,12,15,,136000.91,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,4,,,,,
D,NYU Hospitals Center,13-3971298,151562,GS1,151562,GS1,151562,GS1,001,12,100000073,100000073,,Andrea,,Jones,4692 Clark Dam,Suite 048, ,"Port Jenniferton,",NM,26461,US,U,19700922,M,Q, , , , , , ,Andrea.Jones@example.org,,20150915,E,128.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,20020907,20020907,D,R,20020907,F,12,17,,55283.16,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,4,,,,,
D,NYU Hospitals Center,13-3971298,407141,GS1,407141,GS1,407141,GS1,001,12,100000074,100000074,,Stephen,,Mccarthy,028 Shawn Brooks, , ,"North Elizabeth,",DC,15375,US,U,19730927,M,Q, , , , , , ,Stephen.Mccarthy@example.org,,20150915,E,579.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,20030805,20030805,E,V,20030805,T,12,16,,82312.22,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,1,,,,,
D,NYU Langone Health System,47-2613531,403400,GS1,403400,GS1,403400,GS1,001,12,100000075,100000075,,Christopher,,Gomez,2739 Hernandez Camp, , ,"South Julian,",MA,36858,US,U,19700318,F,Q, , , , , , ,Christopher.Gomez@example.org,,20150915,E,644.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,20021117,20021117,E,A,20021117,F,12,17,,117595.9,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,1,,,,,
D,NYU Langone Health System,47-2613531,151562,GA1,151562,GA1,151562,GA1,001,12,100000076,100000076,,James,,Williams,58604 Smith Brook,Apt. 738, ,"South Alyssaberg,",SD,25278,US,U,19720725,F,S, , , , , , ,James.Williams@example.org,,20150915,F,716.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,20021121,20021121,R,,20021121,F,12,17,,97663.12,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,1,,,,,
D,NYU Hospitals Center,13-3971298,151576,GS1,151576,GS1,151576,GS1,001,12,100000077,100000077,,Charles,,Gordon,459 Collins Cliffs,Suite 976, ,"Paulmouth,",IN,97977,US,U,19700506,M,M, , , , , , ,Charles.Gordon@example.org,,20150915,F,523.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,20010327,20010327,R,,20010327,P,12,18,,133156.58,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,2,,,,,
D,NYU School of Medicine,13-5562309,403401,GS1,403401,GS1,403401,GS1,001,12,100000078,100000078,,Susan,,Parker,4225 Lopez Vista, , ,"Dunnland,",KS,46896,US,U,19720828,M,Q, , , , , , ,Susan.Parker@example.org,,20150915,E,768.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,20050204,20050204,D,,20050204,T,12,14,,125623.29,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,4,,,,,
D,NYU Hospitals Center,13-3971298,151562,GA1,151562,GA1,151562,GA1,001,12,100000079,100000079,,Victoria,,Lee,"PSC 7288,",Box 5487, ,APO,AE,91471,US,U,19700705,F,S, , , , , , ,Victoria.Lee@example.org,,20150915,E,297.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000524,20000524,E,,20000524,F,12,19,,129360.5,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,1,,,,,
D,NYU Hospitals Center,13-3971298,151579,GA1,151579,GA1,151579,GA1,001,12,100000080,100000080,,Deanna,,Barron,4874 Robinson Mill,Suite 612, ,"Lake Matthewberg,",MN,60341,US,U,19710929,F,P, , , , , , ,Deanna.Barron@example.org,,20150915,F,642.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,20051025,20051025,P,V,20051025,T,12,14,,103497.54,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,1,,,,,
D,NYU School of Medicine,13-5562309,151562,GA1,151562,GA1,151562,GA1,001,12,100000081,100000081,,Sandra,,Long,35394 Martin Vista, , ,"East Vanessamouth,",ID,66475,US,U,19710404,M,M, , , , , , ,Sandra.Long@example.org,,20150915,F,718.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,20030501,20030501,D,V,20030501,F,12,16,,64880.4,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,4,,,,,
D,NYU School of Medicine,13-5562309,151576,GA1,151576,GA1,151576,GA1,001,12,100000082,100000082,,Michele,,Hendricks,69456 Allen Spur,Suite 363, ,"Matthewstad,",MD,39061,US,U,19720308,M,P, , , , , , ,Michele.Hendricks@example.org,,20150915,E,483.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040916,20040916,L,A,20040916,L,12,15,,127775.13,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,2,,,,,
D,NYU Hospitals Center,13-3971298,151576,GS1,151576,GS1,151576,GS1,001,12,100000083,100000083,,Jamie,,Walker,2378 Troy Manor, , ,"Trujilloville,",NV,10535,US,U,19701009,M,Q, , , , , , ,Jamie.Walker@example.org,,20150915,E,376.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,20020422,20020422,T,N,20020422,L,12,17,,125169.76,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,2,,,,,
D,NYU Hospitals Center,13-3971298,151562,GS1,151562,GS1,151562,GS1,001,12,100000084,100000084,,Zachary,,Larson,7403 David Oval,Apt. 051, ,"Obrienhaven,",KS,45234,US,U,19730516,F,P, , , , , , ,Zachary.Larson@example.org,,20150915,F,97.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000108,20000108,P,,20000108,T,12,19,,100590.45,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,4,,,,,
D,NYU School of Medicine,13-5562309,407141,GA1,407141,GA1,407141,GA1,001,12,100000085,100000085,Mr.,Dale,,Moreno,5624 Richard Curve,Apt. 523, ,"Lake Angelaville,",WY,63864,US,U,19700925,F,P, , , , , , ,Dale.Moreno@example.org,,20150915,F,371.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,20011215,20011215,L,O,20011215,T,12,18,,73903.57,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,1,,,,,
D,NYU Hospitals Center,13-3971298,403401,GA1,403401,GA1,403401,GA1,001,12,100000086,100000086,,David,,Singleton,8667 Harper Fort,Apt. 024, ,"Holtside,",GA,60347,US,U,19710621,M,P, , , , , , ,David.Singleton@example.org,,20150915,E,840.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,20010502,20010502,R,O,20010502,P,12,18,,74166.78,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,1,,,,,
D,NYU School of Medicine,13-5562309,407140,GS1,407140,GS1,407140,GS1,001,12,100000087,100000087,,Mary,,Golden,95403 Antonio Rapids, , ,"Lake Alejandra,",ND,79542,US,U,19700530,F,P, , , , , , ,Mary.Golden@example.org,,20150915,F,293.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,20001023,20001023,R,F,20001023,T,12,19,,121604.99,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,4,,,,,
D,NYU Hospitals Center,13-3971298,407140,GA1,407140,GA1,407140,GA1,001,12,100000088,100000088,,Judy,,Dyer,Unit 4324,Box 9449, ,DPO,AE,19048,US,U,19730812,M,P, , , , , , ,Judy.Dyer@example.org,,20150915,F,317.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,20020207,20020207,D,,20020207,T,12,17,,103351.18,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,4,,,,,
D,NYU Hospitals Center,13-3971298,403400,GS1,403400,GS1,403400,GS1,001,12,100000089,100000089,,Thomas,,Phillips,324 Daniel Forks, , ,"East Jayport,",MD,83283,US,U,19720101,F,M, , , , , , ,Thomas.Phillips@example.org,,20150915,F,298.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,20011113,20011113,P,F,20011113,T,12,18,,80189.19,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,1,,,,,
D,NYU Langone Health System,47-2613531,151576,GS1,151576,GS1,151576,GS1,001,12,100000090,100000090,,Kelly,,Baker,54723 Cheryl Mills,Apt. 064, ,"Lewisland,",MN,96110,US,U,19710629,F,P, , , , , , ,Kelly.Baker@example.org,,20150915,E,114.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,20020727,20020727,E,R,20020727,T,12,17,,87107.52,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,2,,,,,
D,NYU School of Medicine,13-5562309,407140,GS1,407140,GS1,407140,GS1,001,12,100000091,100000091,,Gregory,,Yu,USS Mitchell, , ,FPO,AE,91415,US,U,19710806,M,Q, , , , , , ,Gregory.Yu@example.org,,20150915,E,810.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000307,20000307,D,,20000307,P,12,19,,108715.81,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,1,,,,,
D,NYU Langone Health System,47-2613531,407141,GS1,407141,GS1,407141,GS1,001,12,100000092,100000092,,Matthew,,Harmon,8154 Meza Plains,Suite 416, ,"Kennedytown,",ME,13571,US,U,19720515,F,S, , , , , , ,Matthew.Harmon@example.org,,20150915,E,283.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000424,20000424,D,V,20000424,L,12,19,,90254.16,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,1,,,,,
D,NYU Hospitals Center,13-3971298,403400,GS1,403400,GS1,403400,GS1,001,12,100000093,100000093,,Andrew,,Martinez,64736 Lori Spring, , ,"Sarahhaven,",IA,52538,US,U,19700221,F,P, , , , , , ,Andrew.Martinez@example.org,,20150915,F,268.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040223,20040223,P,,20040223,P,12,15,,114484.31,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,2,,,,,
D,NYU School of Medicine,13-5562309,407141,GS1,407141,GS1,407141,GS1,001,12,100000094,100000094,,James,,Dorsey,4514 Avila Skyway,Suite 871, ,"West Frankview,",WA,21941,US,U,19731114,M,Q, , , , , , ,James.Dorsey@example.org,,20150915,F,514.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040915,20040915,P,M,20040915,P,12,15,,120328.03,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,4,,,,,
D,NYU School of Medicine,13-5562309,151576,GA1,151576,GA1,151576,GA1,001,12,100000095,100000095,,John,,Ortiz,3071 Maria Glens, , ,"Lake Jocelynmouth,",KS,38665,US,U,19720330,F,Q, , , , , , ,John.Ortiz@example.org,,20150915,F,146.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000223,20000223,E,U,20000223,L,12,19,,55220.48,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,,4,,,,,
D,NYU Langone Health System,47-2613531,407140,GS1,407140,GS1,407140,GS1,001,12,100000096,100000096,,Amanda,,Roberts,04197 Ortiz Brooks, , ,"Williamsonburgh,",MD,74228,US,U,19710924,M,S, , , , , , ,Amanda.Roberts@example.org,,20150915,F,712.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,20010124,20010124,L,R,20010124,F,12,18,,69988.33,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,1,,,,,
D,NYU Langone Health System,47-2613531,151562,GA1,151562,GA1,151562,GA1,001,12,100000097,100000097,,Stephanie,,Diaz,9002 Nancy Shoals, , ,"New Davidmouth,",NH,91232,US,U,19731123,M,S, , , , , , ,Stephanie.Diaz@example.org,,20150915,E,645.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040405,20040405,E,,20040405,F,12,15,,137761.77,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,4,,,,,
D,NYU Hospitals Center,13-3971298,151576,GS1,151576,GS1,151576,GS1,001,12,100000098,100000098,,Noah,,Hughes,35897 James Road,Apt. 703, ,"Beckyport,",CT,14087,US,U,19730430,M,M, , , , , , ,Noah.Hughes@example.org,,20150915,E,276.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000708,20000708,R,,20000708,T,12,19,,115772.65,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,OUT,,,,2,,,,,
D,NYU Hospitals Center,13-3971298,407140,GS1,407140,GS1,407140,GS1,001,12,100000099,100000099,,Jamie,,Moses,129 Nancy Throughway,Suite 822, ,"Waltersville,",WA,91177,US,U,19710619,F,P, , , , , , ,Jamie.Moses@example.org,,20150915,E,830.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,20030613,20030613,T,,20030613,F,12,16,,132959.94,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,SELF,,,,4,,,,,
SPARKTR,101,46568.85, , 
